True persona,True name,True surname,Text,Correct,Predicted persona,Predicted surname,Predicted name
http://dati.camera.it/ocd/persona.rdf/p305787,ANDREA,CECCONI,CECCONI ,True,http://dati.camera.it/ocd/persona.rdf/p305787,CECCONI,ANDREA
http://dati.camera.it/ocd/persona.rdf/p302943,SUSANNA,CENNI,CENNI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302943,CENNI,SUSANNA
http://dati.camera.it/ocd/persona.rdf/p306149,BRUNO,CENSORE,CENSORE C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306149,CENSORE,BRUNO
http://dati.camera.it/ocd/persona.rdf/p302950,ELENA,CENTEMERO,CENTEMERO A A A F A F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302950,CENTEMERO,ELENA
http://dati.camera.it/ocd/persona.rdf/p302887,ANGELO,CERA,CERA ,True,http://dati.camera.it/ocd/persona.rdf/p302887,CERA,ANGELO
http://dati.camera.it/ocd/persona.rdf/p305925,ANTIMO,CESARO,CESARO ANTIMO M M M M M M M M M M M M M CESARO LUIGI ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306292,KHALID,CHAOUKI,CHAOUKI C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306292,CHAOUKI,KHALID
http://dati.camera.it/ocd/persona.rdf/p305964,GIANFRANCO GIOVANNI,CHIARELLI,CHIARELLI C F F C F F F F F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p305964,CHIARELLI,GIANFRANCO GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p305535,SILVIA,CHIMIENTI,CHIMIENTI ,True,http://dati.camera.it/ocd/persona.rdf/p305535,CHIMIENTI,SILVIA
http://dati.camera.it/ocd/persona.rdf/p15080,FABRIZIO,CICCHITTO,CICCHITTO M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p15080,CICCHITTO,FABRIZIO
http://dati.camera.it/ocd/persona.rdf/p306196,ELEONORA,CIMBRO,CIMBRO C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306196,CIMBRO,ELEONORA
http://dati.camera.it/ocd/persona.rdf/p305886,LUCIANO,CIMMINO,CIMMINO ,True,http://dati.camera.it/ocd/persona.rdf/p305886,CIMMINO,LUCIANO
http://dati.camera.it/ocd/persona.rdf/p305694,TIZIANA,CIPRINI,CIPRINI ,True,http://dati.camera.it/ocd/persona.rdf/p305694,CIPRINI,TIZIANA
http://dati.camera.it/ocd/persona.rdf/p306681,NICOLA,CIRACI',CIRACI’ C F F F F F F C F F F F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p300319,EDMONDO,CIRIELLI,CIRIELLI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p300319,CIRIELLI,EDMONDO
http://dati.camera.it/ocd/persona.rdf/p306187,GIUSEPPE,CIVATI,CIVATI C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306187,CIVATI,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p305939,LAURA,COCCIA,COCCIA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305939,COCCIA,LAURA
http://dati.camera.it/ocd/persona.rdf/p302744,MATTEO,COLANINNO,COLANINNO C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302744,COLANINNO,MATTEO
http://dati.camera.it/ocd/persona.rdf/p306060,ANDREA,COLLETTI,COLLETTI ,True,http://dati.camera.it/ocd/persona.rdf/p306060,COLLETTI,ANDREA
http://dati.camera.it/ocd/persona.rdf/p305898,VEGA,COLONNESE,COLONNESE ,True,http://dati.camera.it/ocd/persona.rdf/p305898,COLONNESE,VEGA
http://dati.camera.it/ocd/persona.rdf/p305520,CLAUDIO,COMINARDI,COMINARDI ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305534,MIRIAM,COMINELLI,COMINELLI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305534,COMINELLI,MIRIAM
http://dati.camera.it/ocd/persona.rdf/p305682,PAOLO,COPPOLA,COPPOLA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305682,COPPOLA,PAOLO
http://dati.camera.it/ocd/persona.rdf/p306031,EMANUELA,CORDA,CORDA ,True,http://dati.camera.it/ocd/persona.rdf/p306031,CORDA,EMANUELA
http://dati.camera.it/ocd/persona.rdf/p302757,MASSIMO ENRICO,CORSARO,CORSARO ,True,http://dati.camera.it/ocd/persona.rdf/p302757,CORSARO,MASSIMO ENRICO
http://dati.camera.it/ocd/persona.rdf/p302796,MARIA,COSCIA,COSCIA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302796,COSCIA,MARIA
http://dati.camera.it/ocd/persona.rdf/p305588,CELESTINA,COSTANTINO,COSTANTINO ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306198,PAOLO,COVA,COVA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306198,COVA,PAOLO
http://dati.camera.it/ocd/persona.rdf/p306154,STEFANIA,COVELLO,COVELLO C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306154,COVELLO,STEFANIA
http://dati.camera.it/ocd/persona.rdf/p305678,EMANUELE,COZZOLINO,COZZOLINO ,True,http://dati.camera.it/ocd/persona.rdf/p305678,COZZOLINO,EMANUELE
http://dati.camera.it/ocd/persona.rdf/p36130,ROCCO,CRIMI,CRIMI’ C C C C C C C C C C C C C CRIMI ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306022,DAVIDE,CRIPPA,CRIPPA ,True,http://dati.camera.it/ocd/persona.rdf/p306022,CRIPPA,DAVIDE
http://dati.camera.it/ocd/persona.rdf/p305644,DIEGO,CRIVELLARI,CRIVELLARI C C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305993,MAGDA,CULOTTA,CULOTTA ,True,http://dati.camera.it/ocd/persona.rdf/p305993,CULOTTA,MAGDA
http://dati.camera.it/ocd/persona.rdf/p302422,GIOVANNI,CUPERLO,CUPERLO C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302422,CUPERLO,GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p306074,TOMMASO,CURRO',CURRO’ C C F C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306020,FABIANA,DADONE,DADONE M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p306020,DADONE,FABIANA
http://dati.camera.it/ocd/persona.rdf/p305773,FEDERICA,DAGA,DAGA ,True,http://dati.camera.it/ocd/persona.rdf/p305773,DAGA,FEDERICA
http://dati.camera.it/ocd/persona.rdf/p302873,LUCIANO,AGOSTINI,D’AGOSTINO ,False,http://dati.camera.it/ocd/persona.rdf/p305927,D'AGOSTINO,ANGELO ANTONIO
http://dati.camera.it/ocd/persona.rdf/p306272,ALESSANDRO,ZAN,D’ALESSANDRO C C F C F F F ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306164,LUIGI,DALLAI,DALLAI C C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305967,MATTEO,DALL'OSSO,DALL’OSSO ,True,http://dati.camera.it/ocd/persona.rdf/p305967,DALL'OSSO,MATTEO
http://dati.camera.it/ocd/persona.rdf/p306218,STEFANO,DAMBRUOSO,DAMBRUOSO M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p306218,DAMBRUOSO,STEFANO
http://dati.camera.it/ocd/persona.rdf/p301532,CESARE,DAMIANO,DAMIANO C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p301532,DAMIANO,CESARE
http://dati.camera.it/ocd/persona.rdf/p305646,VINCENZO,D'ARIENZO,D’ARIENZO C C C C C C C C C C C C C 1 1 1 1 1 1 2 2 2 2 2 2 2 ,True,http://dati.camera.it/ocd/persona.rdf/p305646,D'ARIENZO,VINCENZO
http://dati.camera.it/ocd/persona.rdf/p305670,MARCO,DA VILLA,DA VILLA ,True,http://dati.camera.it/ocd/persona.rdf/p305670,DA VILLA,MARCO
http://dati.camera.it/ocd/persona.rdf/p305921,GIROLAMO,PISANO,DE GIROLAMO C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306062,DANIELE,DEL GROSSO,DEL GROSSO ,True,http://dati.camera.it/ocd/persona.rdf/p306062,DEL GROSSO,DANIELE
http://dati.camera.it/ocd/persona.rdf/p305848,DIEGO,DE LORENZIS,DE LORENZIS ,True,http://dati.camera.it/ocd/persona.rdf/p305848,DE LORENZIS,DIEGO
http://dati.camera.it/ocd/persona.rdf/p305656,ROGER,DE MENECH,DE MENECH C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305656,DE MENECH,ROGER
http://dati.camera.it/ocd/persona.rdf/p306296,GIUSEPPE,DE MITA,DE MITA ,True,http://dati.camera.it/ocd/persona.rdf/p306296,DE MITA,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p305791,ALESSANDRO,DI BATTISTA,DI BATTISTA ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306045,CHIARA,DI BENEDETTO,DI BENEDETTO ,True,http://dati.camera.it/ocd/persona.rdf/p306045,DI BENEDETTO,CHIARA
http://dati.camera.it/ocd/persona.rdf/p306120,FEDERICA,DIENI,DIENI ,True,http://dati.camera.it/ocd/persona.rdf/p306120,DIENI,FEDERICA
http://dati.camera.it/ocd/persona.rdf/p305850,MARCO,DI MAIO,DI MAIO LUIGI M M M M M M M M M M M M M DI MAIO MARCO C C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p301576,TERESA MARIA,DI SALVO,DI SALVO C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p301576,DI SALVO,TERESA MARIA
http://dati.camera.it/ocd/persona.rdf/p302883,ANTONIO,DISTASO,DISTASO C C F A F F F A F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302883,DISTASO,ANTONIO
http://dati.camera.it/ocd/persona.rdf/p306042,GIULIA,DI VITA,DI VITA ,True,http://dati.camera.it/ocd/persona.rdf/p306042,DI VITA,GIULIA
http://dati.camera.it/ocd/persona.rdf/p306126,MARCO,DONATI,DONATI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306126,DONATI,MARCO
http://dati.camera.it/ocd/persona.rdf/p302058,DONATELLA,DURANTI,DURANTI F F F F F F F F F C F F D’UVA ,True,http://dati.camera.it/ocd/persona.rdf/p302058,DURANTI,DONATELLA
http://dati.camera.it/ocd/persona.rdf/p305837,ETTORE GUGLIELMO,EPIFANI,EPIFANI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305837,EPIFANI,ETTORE GUGLIELMO
http://dati.camera.it/ocd/persona.rdf/p306168,DAVID,ERMINI,ERMINI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306168,ERMINI,DAVID
http://dati.camera.it/ocd/persona.rdf/p305710,MARILENA,FABBRI,FABBRI C C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p302871,MONICA,FAENZI,FAENZI C C F C F F F C F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302871,FAENZI,MONICA
http://dati.camera.it/ocd/persona.rdf/p306741,GIOVANNI,FALCONE,FALCONE ,True,http://dati.camera.it/ocd/persona.rdf/p306741,FALCONE,GIOVANNI
http://dati.camera.it/ocd/persona.rdf/p305951,LUIGI,FAMIGLIETTI,FAMIGLIETTI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305951,FAMIGLIETTI,LUIGI
http://dati.camera.it/ocd/persona.rdf/p305612,MATTIA,FANTINATI,FANTINATI ,True,http://dati.camera.it/ocd/persona.rdf/p305612,FANTINATI,MATTIA
http://dati.camera.it/ocd/persona.rdf/p306172,EDOARDO,FANUCCI,FANUCCI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306172,FANUCCI,EDOARDO
http://dati.camera.it/ocd/persona.rdf/p306005,DAVIDE,FARAONE,FARAONE M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p306005,FARAONE,DAVIDE
http://dati.camera.it/ocd/persona.rdf/p302138,DANIELE,FARINA,FARINA DANIELE F F F F F F F F C F F FARINA GIANNI C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302138,FARINA,DANIELE
http://dati.camera.it/ocd/persona.rdf/p305806,STEFANO,FASSINA,FASSINA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305806,FASSINA,STEFANO
http://dati.camera.it/ocd/persona.rdf/p305739,FEDERICO,FAUTTILLI,FAUTTILLI C C C C C C C C C C C F C ,True,http://dati.camera.it/ocd/persona.rdf/p305739,FAUTTILLI,FEDERICO
http://dati.camera.it/ocd/persona.rdf/p302153,GIOVANNI,FAVA,FAVA F F F F F F F F F F F F F ,False,http://dati.camera.it/ocd/persona.rdf/p33040,FAVA,GIOVANNI GIUSEPPE CLAUDIO
http://dati.camera.it/ocd/persona.rdf/p301509,MARCO,FEDI,FEDI C C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p302983,MASSIMILIANO,FEDRIGA,FEDRIGA C A A A F F F F A F C F F ,True,http://dati.camera.it/ocd/persona.rdf/p302983,FEDRIGA,MASSIMILIANO
http://dati.camera.it/ocd/persona.rdf/p302751,DONATELLA,FERRANTI,FERRANTI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302751,FERRANTI,DONATELLA
http://dati.camera.it/ocd/persona.rdf/p301489,FRANCESCO,FERRARA,FERRARA M M M M M M M M M M M M M ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305972,VITTORIO,FERRARESI,FERRARESI ,True,http://dati.camera.it/ocd/persona.rdf/p305972,FERRARESI,VITTORIO
http://dati.camera.it/ocd/persona.rdf/p305616,ALAN,FERRARI,FERRARI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305616,FERRARI,ALAN
http://dati.camera.it/ocd/persona.rdf/p306286,ANDREA,FERRO,FERRO C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306286,FERRO,ANDREA
http://dati.camera.it/ocd/persona.rdf/p305890,ROBERTO,FICO,FICO ,True,http://dati.camera.it/ocd/persona.rdf/p305890,FICO,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p301540,MASSIMO,FIORIO,FIORIO C C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p50079,GIUSEPPE,FIORONI,FIORONI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p50079,FIORONI,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p305978,VINCENZO,FOLINO,FOLINO ,True,http://dati.camera.it/ocd/persona.rdf/p305978,FOLINO,VINCENZO
http://dati.camera.it/ocd/persona.rdf/p301548,CINZIA MARIA,FONTANA,FONTANA CINZIA MARIA C C C C C C C C C C C C C FONTANA GREGORIO M M M M M M M M M M M M M ,False,,,
http://dati.camera.it/ocd/persona.rdf/p302860,PAOLO,FONTANELLI,FONTANELLI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302860,FONTANELLI,PAOLO
http://dati.camera.it/ocd/persona.rdf/p300541,ANIELLO,FORMISANO,FORMISANO M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p300541,FORMISANO,ANIELLO
http://dati.camera.it/ocd/persona.rdf/p306162,FILIPPO,FOSSATI,FOSSATI C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306162,FOSSATI,FILIPPO
http://dati.camera.it/ocd/persona.rdf/p305595,RICCARDO,FRACCARO,FRACCARO M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p305595,FRACCARO,RICCARDO
http://dati.camera.it/ocd/persona.rdf/p305559,GIAN MARIO,FRAGOMELI,FRAGOMELI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305559,FRAGOMELI,GIAN MARIO
http://dati.camera.it/ocd/persona.rdf/p300246,DARIO,FRANCESCHINI,FRANCESCHINI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p300246,FRANCESCHINI,DARIO
http://dati.camera.it/ocd/persona.rdf/p305880,NICOLA,FRATOIANNI,FRATOIANNI F F F F F F F F F F C F F ,True,http://dati.camera.it/ocd/persona.rdf/p305880,FRATOIANNI,NICOLA
http://dati.camera.it/ocd/persona.rdf/p305569,SILVIA,FREGOLENT,FREGOLENT C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305569,FREGOLENT,SILVIA
http://dati.camera.it/ocd/persona.rdf/p305748,LUCA,FRUSONE,FRUSONE ,True,http://dati.camera.it/ocd/persona.rdf/p305748,FRUSONE,LUCA
http://dati.camera.it/ocd/persona.rdf/p302955,BENEDETTO FRANCESCO,FUCCI,FUCCI ,True,http://dati.camera.it/ocd/persona.rdf/p302955,FUCCI,BENEDETTO FRANCESCO
http://dati.camera.it/ocd/persona.rdf/p305856,ALESSANDRO,FURNARI,FURNARI C C C C C C C A C C F C C ,True,http://dati.camera.it/ocd/persona.rdf/p305856,FURNARI,ALESSANDRO
http://dati.camera.it/ocd/persona.rdf/p306781,GIANLUCA,FUSILLI,FUSILLI C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306781,FUSILLI,GIANLUCA
http://dati.camera.it/ocd/persona.rdf/p305553,MARIA CHIARA,GADDA,GADDA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305553,GADDA,MARIA CHIARA
http://dati.camera.it/ocd/persona.rdf/p306096,CHIARA,GAGNARLI,GAGNARLI ,True,http://dati.camera.it/ocd/persona.rdf/p306096,GAGNARLI,CHIARA
http://dati.camera.it/ocd/persona.rdf/p36660,GIANCARLO,GALAN,GALAN ,True,http://dati.camera.it/ocd/persona.rdf/p36660,GALAN,GIANCARLO
http://dati.camera.it/ocd/persona.rdf/p50258,GIUSEPPE,GALATI,GALATI ,True,http://dati.camera.it/ocd/persona.rdf/p50258,GALATI,GIUSEPPE
http://dati.camera.it/ocd/persona.rdf/p305692,ADRIANA EDEN SUSANNA,GALGANO,GALGANO 1 1 1 1 1 1 2 2 2 2 2 2 2 ,True,http://dati.camera.it/ocd/persona.rdf/p305692,GALGANO,ADRIANA EDEN SUSANNA
http://dati.camera.it/ocd/persona.rdf/p305706,CARLO,GALLI,GALLI CARLO C C C C C C C C C C C C C GALLI GIAMPAOLO C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305696,FILIPPO,GALLINELLA,GALLINELLA ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305900,LUIGI,GALLO,GALLO LUIGI GALLO RICCARDO C F F C F F F C F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p305900,GALLO,LUIGI
http://dati.camera.it/ocd/persona.rdf/p303065,GUIDO,GALPERTI,GALPERTI ,True,http://dati.camera.it/ocd/persona.rdf/p303065,GALPERTI,GUIDO
http://dati.camera.it/ocd/persona.rdf/p305936,PAOLO,GANDOLFI,GANDOLFI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305936,GANDOLFI,PAOLO
http://dati.camera.it/ocd/persona.rdf/p302899,LAURA,GARAVINI,GARAVINI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302899,GARAVINI,LAURA
http://dati.camera.it/ocd/persona.rdf/p300639,DANIELA,GARNERO SANTANCHE',GARNERO SANTANCHE’ C C F C F F F C F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p300639,GARNERO SANTANCHE',DANIELA
http://dati.camera.it/ocd/persona.rdf/p302956,VINCENZO,GAROFALO,GAROFALO C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302956,GAROFALO,VINCENZO
http://dati.camera.it/ocd/persona.rdf/p301545,FRANCESCO SAVERIO,GAROFANI,GAROFANI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p301545,GAROFANI,FRANCESCO SAVERIO
http://dati.camera.it/ocd/persona.rdf/p306206,DANIELA MATILDE MARIA,GASPARINI,GASPARINI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306206,GASPARINI,DANIELA MATILDE MARIA
http://dati.camera.it/ocd/persona.rdf/p305580,RENATE,GEBHARD,GEBHARD C C ,True,http://dati.camera.it/ocd/persona.rdf/p305580,GEBHARD,RENATE
http://dati.camera.it/ocd/persona.rdf/p301449,MARIASTELLA,GELMINI,GELMINI ,True,http://dati.camera.it/ocd/persona.rdf/p301449,GELMINI,MARIASTELLA
http://dati.camera.it/ocd/persona.rdf/p302918,FRANCANTONIO,GENOVESE,GENOVESE ,True,http://dati.camera.it/ocd/persona.rdf/p302918,GENOVESE,FRANCANTONIO
http://dati.camera.it/ocd/persona.rdf/p300637,PAOLO,GENTILONI SILVERI,GENTILONI SILVERI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p300637,GENTILONI SILVERI,PAOLO
http://dati.camera.it/ocd/persona.rdf/p301485,MANUELA,GHIZZONI,GHIZZONI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p301485,GHIZZONI,MANUELA
http://dati.camera.it/ocd/persona.rdf/p300480,ROBERTO,GIACHETTI,GIACHETTI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p300480,GIACHETTI,ROBERTO
http://dati.camera.it/ocd/persona.rdf/p305719,ANNA,GIACOBBE,GIACOBBE C C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p301056,ANTONELLO,GIACOMELLI,GIACOMELLI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p301056,GIACOMELLI,ANTONELLO
http://dati.camera.it/ocd/persona.rdf/p301533,SESTINO,GIACOMONI,GIACOMONI C F F C F F F C F F F F F ,True,http://dati.camera.it/ocd/persona.rdf/p301533,GIACOMONI,SESTINO
http://dati.camera.it/ocd/persona.rdf/p302957,GABRIELLA,GIAMMANCO,GIAMMANCO C F F C F F F C C C F F F ,True,http://dati.camera.it/ocd/persona.rdf/p302957,GIAMMANCO,GABRIELLA
http://dati.camera.it/ocd/persona.rdf/p305686,GIAN LUIGI,GIGLI,GIGLI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305686,GIGLI,GIAN LUIGI
http://dati.camera.it/ocd/persona.rdf/p305638,FEDERICO,GINATO,GINATO C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305638,GINATO,FEDERICO
http://dati.camera.it/ocd/persona.rdf/p302897,DARIO,GINEFRA,GINEFRA C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302897,GINEFRA,DARIO
http://dati.camera.it/ocd/persona.rdf/p302921,TOMMASO,GINOBLE,GINOBLE C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302921,GINOBLE,TOMMASO
http://dati.camera.it/ocd/persona.rdf/p306294,GIANCARLO,GIORDANO,GIORDANO GIANCARLO GIORDANO SILVIA ,False,,,
http://dati.camera.it/ocd/persona.rdf/p50160,ALBERTO,GIORGETTI,GIORGETTI ALBERTO GIORGETTI GIANCARLO M M M M M M M M M M M M M ,False,,,
http://dati.camera.it/ocd/persona.rdf/p305567,ANDREA,GIORGIS,GIORGIS C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305567,GIORGIS,ANDREA
http://dati.camera.it/ocd/persona.rdf/p306200,FABRIZIA,GIULIANI,GIULIANI C C ,True,http://dati.camera.it/ocd/persona.rdf/p306200,GIULIANI,FABRIZIA
http://dati.camera.it/ocd/persona.rdf/p305701,GIAMPIERO,GIULIETTI,GIULIETTI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305701,GIULIETTI,GIAMPIERO
http://dati.camera.it/ocd/persona.rdf/p302862,MARIALUISA,GNECCHI,GNECCHI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p302862,GNECCHI,MARIALUISA
http://dati.camera.it/ocd/persona.rdf/p302128,SANDRO,GOZI,GOZI M M M M M M M M M M M M M ,True,http://dati.camera.it/ocd/persona.rdf/p302128,GOZI,SANDRO
http://dati.camera.it/ocd/persona.rdf/p305784,MARTA,GRANDE,GRANDE ,True,http://dati.camera.it/ocd/persona.rdf/p305784,GRANDE,MARTA
http://dati.camera.it/ocd/persona.rdf/p301562,GEROLAMO,GRASSI,GRASSI C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p301562,GRASSI,GEROLAMO
http://dati.camera.it/ocd/persona.rdf/p306106,MARIA GAETANA,GRECO,GRECO C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306106,GRECO,MARIA GAETANA
http://dati.camera.it/ocd/persona.rdf/p305821,MONICA,GREGORI,GREGORI C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305821,GREGORI,MONICA
http://dati.camera.it/ocd/persona.rdf/p306008,CHIARA,GRIBAUDO,GRIBAUDO ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306071,GIULIA,GRILLO,GRILLO ,True,http://dati.camera.it/ocd/persona.rdf/p306071,GRILLO,GIULIA
http://dati.camera.it/ocd/persona.rdf/p301455,PAOLO,GRIMOLDI,GRIMOLDI C A A A C F F F A C C F C ,True,http://dati.camera.it/ocd/persona.rdf/p301455,GRIMOLDI,PAOLO
http://dati.camera.it/ocd/persona.rdf/p305557,GIUSEPPE,GUERINI,GUERINI GIUSEPPE C C C C C C C C C C C C C GUERINI LORENZO C C C C C C C C C C C C C ,False,,,
http://dati.camera.it/ocd/persona.rdf/p34810,MAURO,GUERRA,GUERRA M M M M M M M M M M M M M ,False,,,
http://dati.camera.it/ocd/persona.rdf/p306582,GUIDO,GUIDESI,GUIDESI ,True,http://dati.camera.it/ocd/persona.rdf/p306582,GUIDESI,GUIDO
http://dati.camera.it/ocd/persona.rdf/p306117,MARIA TINDARA,GULLO,GULLO C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306117,GULLO,MARIA TINDARA
http://dati.camera.it/ocd/persona.rdf/p306079,ITZHAK YORAM,GUTGELD,GUTGELD ,True,http://dati.camera.it/ocd/persona.rdf/p306079,GUTGELD,ITZHAK YORAM
http://dati.camera.it/ocd/persona.rdf/p306302,MARIA,IACONO,IACONO C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p306302,IACONO,MARIA
http://dati.camera.it/ocd/persona.rdf/p305746,CRISTIAN,IANNUZZI,IANNUZZI CRISTIAN IANNUZZI TINO C C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305746,IANNUZZI,CRISTIAN
http://dati.camera.it/ocd/persona.rdf/p305864,LEONARDO,IMPEGNO,IMPEGNO ,True,http://dati.camera.it/ocd/persona.rdf/p305864,IMPEGNO,LEONARDO
http://dati.camera.it/ocd/persona.rdf/p305702,ANTONELLA,INCERTI,INCERTI C C C C C C C C C C C C ,True,http://dati.camera.it/ocd/persona.rdf/p305702,INCERTI,ANTONELLA
http://dati.camera.it/ocd/persona.rdf/p305503,CRISTIAN,INVERNIZZI,INVERNIZZI C A A A C F F F A C C F C ,False,,,
